GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
Lineups,-2546-203496-203918-1627884-1629014-,C. Anthony - R. Covington - R. Hood - D. Jones Jr. - A. Simons,1610612757,POR,3,1,2,0.333,12.5,10,21,0.476,7,12,0.583,1,1,1.0,3,6,9,5,7.0,4,4,0,5,2,28,-7.0,1988,2861,11786,7835,1712,1787,1843,6583,622,1193,2175,5936,7223,1,1413,2541,2230,2186,13958,711,382,1,12673,4051,1805,13391
Lineups,-200752-201988-1628401-1629022-1629234-,R. Gay - P. Mills - D. White - L. Walker IV - D. Eubanks,1610612759,SAS,4,3,1,0.75,12.5,9,20,0.45,3,8,0.375,7,8,0.875,4,7,11,5,1.0,0,2,0,6,7,28,2.0,1342,833,4787,4974,1712,2021,1947,7093,1834,1911,4868,1021,1200,3673,974,2181,1776,2186,6192,6159,988,1,13128,1120,1805,3758
Lineups,-203081-203496-203994-1626181-1629014-,D. Lillard - R. Covington - J. Nurkic - N. Powell - A. Simons,1610612757,POR,6,4,2,0.667,12.495,11,20,0.55,5,11,0.455,3,4,0.75,0,11,11,8,4.0,1,0,0,5,4,30,1.0,715,534,11786,5255,1714,1598,1947,3835,1031,1321,3974,2774,2632,4604,6835,1307,1776,1279,12801,2899,4787,1,12673,2123,1659,4910
Lineups,-203110-203145-203952-1629308-1629673-,D. Green - K. Bazemore - A. Wiggins - J. Toscano-Anderson - J. Poole,1610612744,GSW,6,4,2,0.667,12.488333333333333,13,27,0.481,6,13,0.462,0,0,0.0,1,9,10,9,3.0,3,1,2,6,1,32,3.0,715,534,11786,5255,1715,1325,1365,6519,803,1058,3946,7636,8018,7636,3721,1670,1974,1094,11870,1026,1883,12872,13128,6113,1514,2885
Lineups,-202329-202696-203095-203516-203932-,A. Aminu - N. Vucevic - E. Fournier - J. Ennis III - A. Gordon,1610612753,ORL,2,1,1,0.5,12.483333333333333,11,26,0.423,3,11,0.273,4,5,0.8,4,9,13,7,2.0,1,0,1,6,3,29,-5.0,3209,2861,4787,6055,1716,1598,1429,7813,1834,1321,6484,2038,2200,4235,974,1670,1444,1486,10011,2899,4787,9898,13128,2846,1718,12363
Lineups,-201567-1627752-1629636-1629731-1630171-,K. Love - T. Prince - D. Garland - D. Wade - I. Okoro,1610612739,CLE,4,3,1,0.75,12.483333333333333,10,23,0.435,7,13,0.538,6,7,0.857,2,9,11,7,3.0,3,3,4,4,6,33,2.0,1342,833,4787,4974,1716,1787,1650,7439,622,1058,2331,1244,1441,3770,2208,1670,1776,1486,11870,1026,596,14262,11933,1337,1464,3758
Lineups,-202710-203482-1628389-1629134-1629639-,J. Butler - K. Olynyk - B. Adebayo - K. Nunn - T. Herro,1610612748,MIA,7,4,3,0.571,12.47,13,24,0.542,4,10,0.4,7,7,1.0,1,11,12,11,5.0,3,4,3,4,5,37,18.0,542,534,13478,5959,1718,1325,1573,3975,1325,1476,4419,1021,1441,1,3721,1307,1603,843,13379,1026,382,13867,11933,1654,1267,193
Lineups,-202687-1626179-1628370-1628970-1628998-,B. Biyombo - T. Rozier - M. Monk - M. Bridges - C. Martin,1610612766,CHA,4,3,1,0.75,12.466666666666667,17,25,0.68,3,8,0.375,3,6,0.5,2,9,11,10,3.0,3,0,0,3,5,40,13.0,1342,833,4787,4974,1719,957,1495,1809,1834,1911,4868,2774,1701,6170,2208,1670,1776,949,11870,1026,4787,1,10743,1654,1156,389
Lineups,-203090-1626153-1627745-1629002-1629056-,M. Harkless - D. Wright - D. Jones - C. Metu - T. Davis,1610612758,SAC,2,1,1,0.5,12.466666666666667,13,25,0.52,5,7,0.714,1,1,1.0,3,12,15,7,3.0,2,2,3,9,1,32,7.0,3209,2861,4787,6055,1719,1325,1495,4256,1031,2214,1495,5936,7223,1,1413,1154,1222,1486,11870,1612,988,13867,13895,6113,1514,1211
Lineups,-202693-203083-203471-203484-1629659-,M. Morris - A. Drummond - D. Schroder - K. Caldwell-Pope - T. Horton-Tucker,1610612747,LAL,1,1,0,1.0,12.466666666666667,13,23,0.565,4,6,0.667,4,5,0.8,1,12,13,9,3.0,0,1,3,2,6,34,13.0,5846,2861,1,1,1719,1325,1650,3612,1325,2607,1527,2038,2200,4235,3721,1154,1444,1094,11870,6159,1883,13867,8537,1337,1412,389
Lineups,-201935-203925-204020-1629013-1629651-,J. Harden - J. Harris - T. Johnson - L. Shamet - N. Claxton,1610612751,BKN,3,3,0,1.0,12.45,12,22,0.545,4,10,0.4,3,3,1.0,1,13,14,6,3.0,1,4,1,4,3,31,9.0,1988,833,1,1,1722,1437,1738,3876,1325,1476,4419,2774,3698,1,3721,1038,1325,1781,11870,2899,382,9898,11933,2846,1593,805
Lineups,-201935-1627789-1628971-1629013-1629617-,J. Harden - T. Luwawu-Cabarrot - B. Brown - L. Shamet - R. Perry,1610612751,BKN,2,2,0,1.0,12.445,7,19,0.368,2,8,0.25,6,9,0.667,1,7,8,4,3.0,2,1,2,6,4,22,-6.0,3209,1419,1,1,1723,2623,2086,9021,2687,1911,6547,1244,1028,5423,3721,2181,2502,2734,11870,1612,1883,12872,13128,2123,2364,12959
Lineups,-200765-202331-202694-1627826-1629611-,R. Rondo - P. George - M. Morris Sr. - I. Zubac - T. Mann,1610612746,LAC,4,2,2,0.5,12.441666666666666,12,20,0.6,4,9,0.444,8,9,0.889,2,11,13,10,5.0,3,0,0,6,8,36,17.0,1342,1419,11786,6055,1724,1437,1947,2861,1325,1657,4029,859,1028,3599,2208,1307,1444,949,13379,1026,4787,1,13128,936,1312,213
Lineups,-101108-204038-1628969-1628975-1629028-,C. Paul - L. Galloway - M. Bridges - J. Carter - D. Ayton,1610612756,PHX,4,1,3,0.25,12.433333333333334,13,24,0.542,3,12,0.25,5,6,0.833,1,6,7,9,2.0,6,3,0,3,4,34,13.0,1342,2861,13478,8343,1725,1325,1573,3975,1834,1193,6547,1609,1701,3930,3721,2541,2858,1094,10011,386,596,1,10743,2123,1412,389
Lineups,-1627761-1628384-1628449-1629018-1630201-,D. Bembry - O. Anunoby - C. Boucher - G. Trent Jr. - M. Flynn,1610612761,TOR,1,1,0,1.0,12.433333333333334,12,20,0.6,3,6,0.5,5,6,0.833,1,11,12,6,6.0,1,5,2,4,5,32,1.0,5846,2861,1,1,1725,1437,1947,2861,1834,2607,2382,1609,1701,3930,3721,1307,1603,1781,13728,2899,260,12872,11933,1654,1514,4910
Lineups,-201980-202699-203552-203954-1627788-,D. Green - T. Harris - S. Curry - J. Embiid - F. Korkmaz,1610612755,PHI,2,1,1,0.5,12.433333333333334,10,22,0.455,0,2,0.0,5,5,1.0,1,10,11,4,2.0,2,1,1,2,5,25,-5.0,3209,2861,4787,6055,1725,1787,1738,6966,7765,6340,7765,1609,2200,1,3721,1456,1776,2734,10011,1612,1883,9898,8537,1654,2063,12363
Lineups,-201949-203501-203504-203939-1628973-,J. Johnson - T. Hardaway Jr. - T. Burke - D. Powell - J. Brunson,1610612742,DAL,4,2,2,0.5,12.433333333333334,5,20,0.25,1,4,0.25,5,5,1.0,0,7,7,2,3.0,2,1,2,9,3,16,-14.0,1342,1419,11786,6055,1725,3635,1947,10720,4303,3891,6547,1609,2200,1,6835,2181,2858,4832,11870,1612,1883,12872,13895,2846,3316,14512
Lineups,-1628396-1629026-1629660-1630177-1630221-,T. Bradley - K. Williams - T. Jerome - T. Maledon - J. Hall,1610612760,OKC,4,0,4,0.0,12.433333333333334,12,21,0.571,4,10,0.4,3,3,1.0,4,10,14,6,5.0,0,0,0,7,2,31,-8.0,1342,8622,14165,8622,1725,1437,1843,3385,1325,1476,4419,2774,3698,1,974,1456,1325,1781,13379,6159,4787,1,13493,4051,1593,13690
Lineups,-202694-202695-202704-1627826-1629611-,M. Morris Sr. - K. Leonard - R. Jackson - I. Zubac - T. Mann,1610612746,LAC,5,4,1,0.8,12.431666666666667,17,26,0.654,4,7,0.571,4,5,0.8,5,13,18,8,2.0,0,0,0,8,6,42,25.0,958,534,4787,4880,1730,957,1429,2570,1325,2214,2188,2038,2200,4235,724,1038,945,1279,10011,6159,4787,1,13752,1337,1090,106
Lineups,-1628370-1628970-1628984-1629023-1630163-,M. Monk - M. Bridges - D. Graham - P. Washington - L. Ball,1610612766,CHA,3,2,1,0.667,12.416666666666666,17,27,0.63,7,13,0.538,6,8,0.75,1,4,5,11,0.0,3,2,1,3,7,47,22.0,1988,1419,4787,5255,1731,957,1365,2673,622,1058,2331,1244,1200,4604,3721,3775,3968,843,1,1026,988,9898,10743,1120,946,131
Lineups,-202339-1628404-1629627-1629637-1630184-,E. Bledsoe - J. Hart - Z. Williamson - J. Hayes - K. Lewis Jr.,1610612740,NOP,3,2,1,0.667,12.4,16,24,0.667,2,3,0.667,4,7,0.571,3,7,10,10,5.0,3,0,1,7,4,38,10.0,1988,1419,4787,5255,1732,1032,1573,1812,2687,4855,1527,2038,1441,6093,1413,2181,1974,949,13379,1026,4787,9898,13493,2123,1216,664
Lineups,-2544-203076-203471-1626149-1627936-,L. James - A. Davis - D. Schroder - M. Harrell - A. Caruso,1610612747,LAL,4,3,1,0.75,12.4,11,25,0.44,4,9,0.444,1,1,1.0,5,7,12,6,3.0,4,1,2,6,5,27,6.0,1342,833,4787,4974,1732,1598,1495,7349,1325,1657,4029,5936,7223,1,724,2181,1603,1781,11870,711,1883,12872,13128,1654,1880,1476
Lineups,-202696-203082-203095-203932-1629109-,N. Vucevic - T. Ross - E. Fournier - A. Gordon - G. Clark,1610612753,ORL,3,1,2,0.333,12.396666666666667,3,21,0.143,1,9,0.111,3,3,1.0,5,8,13,2,8.0,0,0,1,6,5,10,-33.0,1988,2861,11786,7835,1734,5427,1843,11755,4303,1657,7716,2774,3698,1,724,1901,1444,4832,14127,6159,4787,9898,13128,1654,5005,14788
Lineups,-201565-203924-1628367-1629635-1630191-,D. Rose - J. Grant - J. Jackson - S. Doumbouya - I. Stewart,1610612765,DET,4,2,2,0.5,12.383333333333333,9,25,0.36,1,10,0.1,3,4,0.75,3,6,9,4,5.0,2,2,4,5,6,22,-5.0,1342,1419,11786,6055,1735,2021,1495,9133,4303,1476,7737,2774,2632,4604,1413,2541,2230,2734,13379,1612,988,14262,12673,1337,2364,12363
Lineups,-203488-1628382-1628977-1629676-1630177-,M. Muscala - J. Jackson - H. Diallo - I. Roby - T. Maledon,1610612760,OKC,2,1,1,0.5,12.383333333333333,7,18,0.389,2,12,0.167,5,7,0.714,2,11,13,4,8.0,2,0,0,4,6,21,-11.0,3209,2861,4787,6055,1735,2623,2210,8645,2687,1193,7434,1609,1441,5245,2208,1307,1444,2734,14127,1612,4787,1,11933,1337,2472,14279
Lineups,-200765-201587-202331-202694-202704-,R. Rondo - N. Batum - P. George - M. Morris Sr. - R. Jackson,1610612746,LAC,5,1,4,0.2,12.378333333333334,13,27,0.481,4,12,0.333,4,4,1.0,4,8,12,7,3.0,1,0,1,12,5,34,4.0,958,2861,14165,8520,1737,1325,1365,6519,1325,1193,5164,2038,2632,1,974,1901,1603,1486,11870,2899,4787,9898,14221,1654,1412,2263
Lineups,-201152-1627756-1629632-1629655-1630172-,T. Young - D. Valentine - C. White - D. Gafford - P. Williams,1610612741,CHI,4,1,3,0.25,12.373333333333333,16,26,0.615,6,10,0.6,4,5,0.8,1,11,12,9,2.0,0,1,1,5,7,42,11.0,1342,2861,13478,8343,1738,1032,1429,2807,803,1476,2002,2038,2200,4235,3721,1307,1603,1094,10011,6159,1883,9898,12673,1120,1090,539
Lineups,-201572-201950-203507-1626192-1627854-,B. Lopez - J. Holiday - G. Antetokounmpo - P. Connaughton - B. Forbes,1610612749,MIL,6,4,2,0.667,12.366666666666667,11,22,0.5,0,8,0.0,4,6,0.667,3,12,15,3,2.0,0,1,0,1,5,26,6.0,715,534,11786,5255,1739,1598,1738,4380,7765,1911,7765,2038,1701,5423,1413,1154,1222,3551,10011,6159,1883,1,4568,1654,1969,1476
Lineups,-202685-204025-1628415-1628960-1629634-,J. Valanciunas - T. Frazier - D. Brooks - G. Allen - B. Clarke,1610612763,MEM,3,3,0,1.0,12.366666666666667,10,28,0.357,3,11,0.273,3,3,1.0,3,11,14,7,3.0,3,1,2,3,8,26,8.0,1988,833,1,1,1739,1787,1309,9142,1834,1321,6484,2774,3698,1,1413,1307,1325,1486,11870,1026,1883,12872,10743,936,1969,974
Lineups,-203488-1628382-1628977-1629026-1629647-,M. Muscala - J. Jackson - H. Diallo - K. Williams - D. Bazley,1610612760,OKC,3,0,3,0.0,12.366666666666667,12,24,0.5,2,8,0.25,2,2,1.0,2,13,15,7,1.0,0,0,4,6,4,28,-1.0,1988,8622,13478,8622,1739,1437,1573,4380,2687,1911,6547,3711,4380,1,2208,1038,1222,1486,6192,6159,4787,14262,13128,2123,1805,8029
Lineups,-202696-203082-203516-1628407-1629643-,N. Vucevic - T. Ross - J. Ennis III - D. Bacon - C. Okeke,1610612753,ORL,2,0,2,0.0,12.366666666666667,10,21,0.476,6,11,0.545,4,6,0.667,1,11,12,5,6.0,1,1,1,10,7,30,1.0,3209,8622,11786,8622,1739,1787,1843,6583,803,1321,2307,2038,1701,5423,3721,1307,1603,2186,13728,2899,1883,9898,14033,1120,1659,4910
Lineups,-203115-203210-203999-1627750-1628408-,W. Barton - J. Green - N. Jokic - J. Murray - P. Dozier,1610612743,DEN,6,4,2,0.667,12.366666666666667,11,23,0.478,2,7,0.286,3,3,1.0,1,8,9,8,3.0,2,1,2,3,6,27,-8.0,715,534,11786,5255,1739,1598,1650,6554,2687,2214,6321,2774,3698,1,3721,1901,2230,1279,11870,1612,1883,12872,10743,1337,1880,13690
Lineups,-201188-203076-203471-1628398-1629659-,M. Gasol - A. Davis - D. Schroder - K. Kuzma - T. Horton-Tucker,1610612747,LAL,8,5,3,0.625,12.35,11,22,0.5,2,8,0.25,2,2,1.0,1,8,9,5,1.0,3,1,0,6,1,26,-7.0,428,370,13478,5775,1744,1598,1738,4380,2687,1911,6547,3711,4380,1,3721,1901,2230,2186,6192,1026,1883,1,13128,6113,1969,13391
Lineups,-203501-1626161-1626196-1628467-1629029-,T. Hardaway Jr. - W. Cauley-Stein - J. Richardson - M. Kleber - L. Doncic,1610612742,DAL,5,5,0,1.0,12.35,9,19,0.474,4,10,0.4,12,16,0.75,1,11,12,5,1.0,2,2,2,6,11,34,12.0,958,370,1,1,1744,2021,2086,6618,1325,1476,4419,496,451,4604,3721,1307,1603,2186,6192,1612,988,12872,13128,604,1412,463
Lineups,-201142-201145-202681-1627789-1629013-,K. Durant - J. Green - K. Irving - T. Luwawu-Cabarrot - L. Shamet,1610612751,BKN,3,1,2,0.333,12.345,14,25,0.56,4,11,0.364,9,10,0.9,1,10,11,10,2.0,1,3,2,1,5,41,4.0,1988,2861,11786,7835,1746,1216,1495,3657,1325,1321,5011,745,877,3553,3721,1456,1776,949,10011,2899,596,12872,4568,1654,1129,2263
Lineups,-201942-1627751-1628401-1629640-1629677-,D. DeRozan - J. Poeltl - D. White - K. Johnson - L. Samanic,1610612759,SAS,3,1,2,0.333,12.333333333333334,11,23,0.478,0,4,0.0,9,9,1.0,3,8,11,5,2.0,2,1,0,6,6,31,2.0,1988,2861,11786,7835,1747,1598,1650,6554,7765,3891,7765,745,1028,1,1413,1901,1776,2186,10011,1612,1883,1,13128,1337,1593,3758
Lineups,-201587-202331-202335-202704-1629611-,N. Batum - P. George - P. Patterson - R. Jackson - T. Mann,1610612746,LAC,4,3,1,0.75,12.333333333333334,11,27,0.407,4,10,0.4,5,6,0.833,3,13,16,9,1.0,2,1,2,4,5,31,9.0,1342,833,4787,4974,1747,1598,1365,8055,1325,1476,4419,1609,1701,3930,1413,1038,1115,1094,6192,1612,1883,12872,11933,1654,1593,805
Lineups,-202357-1629130-1629216-1629639-1630173-,N. Bjelica - D. Robinson - G. Vincent - T. Herro - P. Achiuwa,1610612748,MIA,1,1,0,1.0,12.333333333333334,12,20,0.6,4,7,0.571,0,0,0.0,0,9,9,10,5.0,5,2,2,6,2,28,9.0,5846,2861,1,1,1747,1437,1947,2861,1325,2214,2188,7636,8018,7636,6835,1670,2230,949,13379,518,988,12872,13128,4051,1805,805
Lineups,-202357-1629216-1629622-1629644-1630173-,N. Bjelica - G. Vincent - M. Strus - K. Okpala - P. Achiuwa,1610612748,MIA,2,1,1,0.5,12.333333333333334,11,19,0.579,4,10,0.4,3,3,1.0,2,5,7,7,6.0,2,2,0,3,3,29,-3.0,3209,2861,4787,6055,1747,1598,2086,3359,1325,1476,4419,2774,3698,1,2208,3064,2858,1486,13728,1612,988,1,10743,2846,1718,10536
Lineups,-201937-1626156-1629020-1629675-1630162-,R. Rubio - D. Russell - J. Vanderbilt - N. Reid - A. Edwards,1610612750,MIN,5,2,3,0.4,12.33,11,21,0.524,2,8,0.25,7,10,0.7,5,8,13,6,8.0,1,0,1,4,8,31,-4.0,958,1419,13478,7679,1751,1598,1843,4226,2687,1911,6547,1021,877,5335,724,1901,1444,1781,14127,2899,4787,9898,11933,936,1593,11572
Lineups,-203497-203903-204060-1626220-1628378-,R. Gobert - J. Clarkson - J. Ingles - R. O'Neale - D. Mitchell,1610612762,UTA,7,4,3,0.571,12.328333333333333,12,21,0.571,5,9,0.556,1,1,1.0,0,11,11,8,1.0,1,2,0,6,3,30,2.0,542,534,13478,5959,1752,1437,1843,3385,1031,1657,2269,5936,7223,1,6835,1307,1776,1279,6192,2899,988,1,13128,2846,1659,3758
Lineups,-203914-1626184-1628976-1629643-1630181-,G. Harris - C. Randle - W. Carter Jr. - C. Okeke - R. Hampton,1610612753,ORL,2,0,2,0.0,12.316666666666666,8,20,0.4,5,10,0.5,8,10,0.8,2,8,10,6,4.0,2,1,1,3,9,29,-2.0,3209,8622,11786,8622,1753,2275,1947,8087,1031,1476,2382,859,877,4235,2208,1901,1974,1781,12801,1612,1883,9898,10743,797,1718,9134
Lineups,-1628970-1628984-1628998-1629023-1630163-,M. Bridges - D. Graham - C. Martin - P. Washington - L. Ball,1610612766,CHA,3,1,2,0.333,12.316666666666666,11,24,0.458,4,11,0.364,0,0,0.0,3,12,15,9,5.0,3,3,1,10,1,26,12.0,1988,2861,11786,7835,1753,1598,1573,6924,1325,1321,5011,7636,8018,7636,1413,1154,1222,1094,13379,1026,596,9898,14033,6113,1969,463
Lineups,-202329-202696-203487-203932-1628407-,A. Aminu - N. Vucevic - M. Carter-Williams - A. Gordon - D. Bacon,1610612753,ORL,1,0,1,0.0,12.3,13,20,0.65,2,5,0.4,6,6,1.0,2,14,16,5,6.0,1,1,0,3,5,34,11.0,5846,8622,4787,8622,1755,1325,1947,2577,2687,3153,4419,1244,1701,1,2208,945,1115,2186,13728,2899,1883,1,10743,1654,1412,539
Lineups,-1626145-1626159-1629681-1630214-1630217-,T. Jones - J. Winslow - K. Tillie - X. Tillman - D. Bane,1610612763,MEM,1,1,0,1.0,12.3,10,23,0.435,2,7,0.286,7,7,1.0,2,13,15,5,3.0,4,1,0,2,4,29,5.0,5846,2861,1,1,1755,1787,1650,7439,2687,2214,6321,1021,1441,1,2208,1038,1222,2186,11870,711,1883,1,8537,2123,1718,1832
Lineups,-203503-203524-1628381-1628989-1629027-,T. Snell - S. Hill - J. Collins - K. Huerter - T. Young,1610612737,ATL,6,5,1,0.833,12.286666666666667,12,21,0.571,4,8,0.5,4,4,1.0,1,7,8,9,4.0,4,3,3,2,2,32,0.0,715,370,4787,4838,1757,1437,1843,3385,1325,1911,2382,2038,2632,1,3721,2181,2502,1094,12801,711,596,13867,8537,4051,1514,5969
Lineups,-202687-1626179-1628370-1629023-1630163-,B. Biyombo - T. Rozier - M. Monk - P. Washington - L. Ball,1610612766,CHA,4,2,2,0.5,12.283333333333333,11,23,0.478,2,7,0.286,0,0,0.0,4,13,17,5,6.0,2,3,1,2,2,24,-3.0,1342,1419,11786,6055,1758,1598,1650,6554,2687,2214,6321,7636,8018,7636,974,1038,1026,2186,13728,1612,596,9898,8537,4051,2166,10536
Lineups,-202330-202687-1626179-1628997-1630163-,G. Hayward - B. Biyombo - T. Rozier - C. Martin - L. Ball,1610612766,CHA,4,1,3,0.25,12.283333333333333,9,19,0.474,3,6,0.5,4,6,0.667,3,10,13,6,5.0,0,2,1,6,4,25,-5.0,1342,2861,13478,8343,1758,2021,2086,6618,1834,2607,2382,2038,1701,5423,1413,1456,1444,1781,13379,6159,988,9898,13128,2123,2063,12363
Lineups,-203516-203914-1628407-1628976-1630175-,J. Ennis III - G. Harris - D. Bacon - W. Carter Jr. - C. Anthony,1610612753,ORL,3,1,2,0.333,12.283333333333333,12,22,0.545,1,4,0.25,9,11,0.818,3,8,11,5,3.0,2,0,4,4,6,34,2.0,1988,2861,11786,7835,1758,1437,1738,3876,4303,3891,6547,745,769,4168,1413,1901,1776,2186,11870,1612,4787,14262,11933,1337,1412,3758
Lineups,-101150-201586-201587-201976-202704-,L. Williams - S. Ibaka - N. Batum - P. Beverley - R. Jackson,1610612746,LAC,2,1,1,0.5,12.283333333333333,14,26,0.538,4,8,0.5,6,6,1.0,0,10,10,13,5.0,7,2,2,6,7,38,17.0,3209,2861,4787,6055,1758,1216,1429,3992,1325,1911,2382,1244,1701,1,6835,1456,1974,673,13379,312,988,12872,13128,1120,1216,213
Lineups,-200782-201572-203114-1627854-1628978-,P. Tucker - B. Lopez - K. Middleton - B. Forbes - D. DiVincenzo,1610612749,MIL,5,4,1,0.8,12.283333333333333,14,21,0.667,8,14,0.571,0,0,0.0,0,11,11,9,5.0,3,0,1,4,2,36,4.0,958,534,4787,4880,1758,1216,1843,1812,512,946,2188,7636,8018,7636,6835,1307,1776,1094,13379,1026,4787,9898,11933,4051,1312,2263
Lineups,-201950-203507-1626192-1627854-1628978-,J. Holiday - G. Antetokounmpo - P. Connaughton - B. Forbes - D. DiVincenzo,1610612749,MIL,5,2,3,0.4,12.275,12,24,0.5,2,9,0.222,4,6,0.667,1,8,9,5,1.0,1,0,1,2,5,30,-4.0,958,1419,13478,7679,1763,1437,1573,4380,2687,1657,7070,2038,1701,5423,3721,1901,2230,2186,6192,2899,4787,9898,8537,1654,1659,11572
Lineups,-201142-201145-202681-203925-1627789-,K. Durant - J. Green - K. Irving - J. Harris - T. Luwawu-Cabarrot,1610612751,BKN,5,2,3,0.4,12.271666666666667,9,21,0.429,2,11,0.182,11,12,0.917,3,10,13,5,5.0,1,2,1,5,7,31,4.0,958,1419,13478,7679,1764,2021,1843,7491,2687,1321,7404,565,681,3495,1413,1456,1444,2186,13379,2899,988,9898,12673,1120,1593,2263
Lineups,-203083-1626224-1627752-1629636-1630171-,A. Drummond - C. Osman - T. Prince - D. Garland - I. Okoro,1610612739,CLE,3,2,1,0.667,12.266666666666667,8,24,0.333,2,6,0.333,3,4,0.75,3,3,6,2,2.0,2,0,1,8,4,21,-21.0,1988,1419,4787,5255,1765,2275,1573,9262,2687,2607,5164,2774,2632,4604,1413,4758,3390,4832,10011,1612,4787,9898,13752,2123,2472,14711
Lineups,-201572-203114-1626171-1627854-1628978-,B. Lopez - K. Middleton - B. Portis - B. Forbes - D. DiVincenzo,1610612749,MIL,6,4,2,0.667,12.266666666666667,13,26,0.5,7,9,0.778,1,2,0.5,5,10,15,9,4.0,4,0,1,3,3,34,16.0,715,534,11786,5255,1765,1325,1429,4380,622,1657,1368,5936,4380,6170,724,1456,1222,1094,12801,711,4787,9898,10743,2846,1412,250
Lineups,-203115-203210-203914-203999-1627750-,W. Barton - J. Green - G. Harris - N. Jokic - J. Murray,1610612743,DEN,8,6,2,0.75,12.266666666666667,11,22,0.5,2,8,0.25,5,6,0.833,2,5,7,6,4.0,2,1,1,3,6,29,3.0,428,254,11786,4974,1765,1598,1738,4380,2687,1911,6547,1609,1701,3930,2208,3064,2858,1781,12801,1612,1883,9898,10743,1337,1718,2885
Lineups,-201980-203118-203954-1629751-1630178-,D. Green - M. Scott - J. Embiid - D. Mathias - T. Maxey,1610612755,PHI,1,0,1,0.0,12.25,4,21,0.19,1,8,0.125,3,4,0.75,0,13,13,4,4.0,0,3,0,6,2,12,-17.0,5846,8622,4787,8622,1768,4374,1843,11593,4303,1911,7670,2774,2632,4604,6835,1038,1444,2734,12801,6159,596,1,13128,4051,4310,14630
Lineups,-203078-203458-203526-1629060-1629726-,B. Beal - A. Len - R. Neto - R. Hachimura - G. Mathews,1610612764,WAS,10,4,6,0.4,12.248333333333333,9,18,0.5,1,3,0.333,7,11,0.636,0,11,11,5,7.0,2,0,1,7,7,26,-9.0,271,534,14594,7679,1769,2021,2210,4380,4303,4855,5164,1021,769,5878,6835,1307,1776,2186,13958,1612,4787,9898,13493,1120,1969,13943
Lineups,-203121-203488-1629026-1629676-1630197-,D. Miller - M. Muscala - K. Williams - I. Roby - A. Pokusevski,1610612760,OKC,1,1,0,1.0,12.233333333333333,12,16,0.75,4,6,0.667,8,8,1.0,0,11,11,10,8.0,2,1,1,4,4,36,13.0,5846,2861,1,1,1770,1437,2527,1323,1325,2607,1527,859,1200,1,6835,1307,1776,949,14127,1612,1883,9898,11933,2123,1312,389
Lineups,-202330-202687-1626179-1628998-1629023-,G. Hayward - B. Biyombo - T. Rozier - C. Martin - P. Washington,1610612766,CHA,5,4,1,0.8,12.233333333333333,10,27,0.37,2,10,0.2,4,7,0.571,3,10,13,8,3.0,5,2,1,5,5,26,4.0,958,534,4787,4880,1770,1787,1365,9013,2687,1476,7138,2038,1441,6093,1413,1456,1444,1279,11870,518,988,9898,12673,1654,1969,2263
Lineups,-1628415-1628960-1629630-1629634-1630214-,D. Brooks - G. Allen - J. Morant - B. Clarke - X. Tillman,1610612763,MEM,8,7,1,0.875,12.221666666666666,8,26,0.308,3,13,0.231,2,2,1.0,5,7,12,6,3.0,1,0,2,7,4,21,-14.0,428,190,4787,4799,1772,2275,1429,10310,1834,1058,7038,3711,4380,1,724,2181,1603,1781,11870,2899,4787,12872,13493,2123,2472,14512
Lineups,-203524-203991-1628989-1629027-1629629-,S. Hill - C. Capela - K. Huerter - T. Young - C. Reddish,1610612737,ATL,5,5,0,1.0,12.218333333333334,14,23,0.609,5,11,0.455,5,9,0.556,4,7,11,7,1.0,2,0,1,6,8,38,6.0,958,370,1,1,1773,1216,1650,2851,1031,1321,3974,1609,1028,6144,974,2181,1776,1486,6192,1612,4787,9898,13128,936,1216,1476
Lineups,-203084-203922-1627741-1628368-1628963-,H. Barnes - G. Robinson III - B. Hield - D. Fox - M. Bagley III,1610612758,SAC,6,1,5,0.167,12.216666666666667,12,25,0.48,3,7,0.429,6,7,0.857,2,7,9,6,3.0,0,0,1,4,4,33,-8.0,715,2861,14449,8577,1774,1437,1495,6538,1834,2214,4155,1244,1441,3770,2208,2181,2230,1781,11870,6159,4787,9898,11933,2123,1464,13690
